objectid,name,address,lng,lat,type_,subtype_,source,verified,exisitng,contact,website,comment_,city,state,zip
504,San Pedro Mst Center,2201 Barrywood Ave.,-118.29638217000,33.76488633000,School Garden,K-12,2015 Master Gardeners List,Verified,null,,,,San Pedro,CA,90731
505,Santa Monica College Organic Learning Garden,1900 Pico Blvd,-118.47039047000,34.01895646000,School Garden,College,2015 Master Gardeners List,Verified,null,,,,Santa Monica,CA,90405
506,Santa Monica High,601 Pico Blvd.,-118.48510721000,34.01124450000,School Garden,High School,2015 Master Gardeners List,Verified,null,,,,Santa Monica,CA,90405
507,"Peter'S Garden Center, Incorporated",814 North Pacific Coast Highway,-118.38985070000,33.85353341000,Nursery,,Nursery Database,Verified,null,,,,Redondo Beach,CA,90277
508,Venice High Learning Garden,13000 Venice Blvd,-118.44294635000,33.99886571000,School Garden,High School,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90066
509,Orchids De Oro,5939 Rodeo Road,-118.37725440000,34.02196658000,Nursery,,Nursery Database,Verified,null,,,,Los Angeles,CA,90016
510,Vista Del Valle Elementary,550 Vista Drive,-117.72172852000,34.08671105000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Claremont,CA,91711
511,Pacific Epiphyllum Nursery,13929 Merced Avenue,-117.97069265000,34.07943463000,Nursery,,Nursery Database,Verified,null,,,,Baldwin Park,CA,91706
512,Pacific Nursery,15824 St. Andrews Pl.,-118.31143810000,33.88749505000,Nursery,,Nursery Database,Verified,null,,,,Gardena,CA,90247
513,"Padua Tropicals, Llc",1650 Monte Vista Avenue,-117.69831636000,34.11305174000,Nursery,,Nursery Database,Verified,null,,,,Claremont,CA,91711
514,Walt Disney Elementary,1220 West Orange Ave,-118.32183851000,34.16985719000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Burbank,CA,91506
515,Webster Middle,11330 Graham Pl,-118.43492641000,34.03031028000,School Garden,Middle School,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90064
516,Palm Depot,Cantaberry and Sunburst Under Power Line,-118.42226277000,34.25402230000,Nursery,,Nursery Database,Verified,null,,,,Arleta,CA,91331
517,Westchester High,7400 W. Manchester Ave.,-118.42849973000,33.95967275000,School Garden,High School,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90045
518,"Palm Growers, Incorporated",17020 Downey Road,-118.15126872000,33.87969959000,Nursery,,Nursery Database,Verified,null,,,,Bellflower,CA,90706
519,Westminster Ave. Elementary,1010 Abbot Kinney Blvd.,-118.47220441000,33.99211385000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Venice,CA,90291
520,"Peter'S Garden Center, Incorporated",830 North Maria Avenue,-118.38687322000,33.85417049000,Nursery,,Nursery Database,Verified,null,,,,Redondo Beach,CA,90277
521,Paramount Nursery,11944 Terra Vella,-118.39354822000,34.27630258000,Nursery,,Nursery Database,Verified,null,,,,Lakeview Terrace,CA,91342
522,Topanga Elementary,22075 Topanga School Road,-118.60375383000,34.09178749000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Topanga,CA,90290
523,Performance Nursery,2500 Manhattan Beach Boulevard,-118.36639001000,33.88729507000,Nursery,,Nursery Database,Verified,null,,,,Redondo Beach,CA,90278
524,Kane's Family Farm,2045 Tumin Rd.,-117.94058842000,33.95970422000,Farm,,Certified Producers List,Verified,null,,,,La Habra,CA,90631
525,Rio Verde Nursery,14809 Downey Avenue,-118.15155839000,33.89909550000,Nursery,,Nursery Database,Verified,null,,,,Paramount,CA,90723
526,Wilshire Crest Elementary,5241 W. Olympic Blvd.,-118.34417899000,34.05727809000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90036
527,"Premium Trees, Llc",2600 Lincoln Drive,-118.11236119000,34.01105425000,Nursery,,Nursery Database,Verified,null,,,,Montebello,CA,90640
528,San Antonio Nursery,3250 East California Boulevard,-118.08374944000,34.13580534000,Nursery,,Nursery Database,Verified,null,,,,Pasadena,CA,91107
529,Ricardo'S Nursery,6850 Atlantic Avenue,-118.18598898000,33.87878227000,Nursery,,Nursery Database,Verified,null,,,,Long Beach,CA,90805
530,San Antonio Nursery,11753 Wicks Street,-118.38913102000,34.23742197000,Nursery,,Nursery Database,Verified,null,,,,Sun Valley,CA,91352
531,Leffingwell Elementary,10625 Santa Gertrudes Ave,-117.99315222000,33.93864094000,School Garden,Elementary,LA County,Verified,null,Suzanne Mohler 562-907-6300 smohler@ewcsd.org,,,Whittier,CA,90603
532,Rj'S Demolition & Disposal,1135 E. Florence Ave,-118.33602967000,33.97450750000,Nursery,,Nursery Database,Verified,null,,,,Inglewood,CA,90302
533,Roots Brothers Grows,6537 Valjean Avenue,-118.48590277000,34.18969053000,Nursery,,Nursery Database,Verified,null,,,,Van Nuys,CA,91406
534,Rj'S Demolition & Disposal,599 W. 135 Street,-118.28472818000,33.90919071000,Nursery,,Nursery Database,Verified,null,,,,Los Angeles,CA,90248
535,Hoover Middle School,3501 Country Club Dr,-118.15149310000,33.83975754000,School Garden,Middle School,LA County,Verified,null,Jennifer Ivemeyer 562-421-1213,,,Lakewood,CA,90712
536,Rox Garden,235 Pasadena Ave,-117.83258664000,33.74371115000,Nursery,,Nursery Database,Rejected,null,,,,Tustin,CA,92780
537,Options Headstart - Puente,423 Shipman Avenue,-117.91315057000,34.01276624000,School Garden,Headstart,LA County,Verified,null,Christine Herrera 626-913-0317,,,La Puente,CA,91744
538,Pine Hills Nursery,1707 S. Del Mar,-118.09898113000,34.04981639000,Nursery,,Nursery Database,Verified,null,,,,South San Gabriel,CA,91770
539,Wild Wood Nursery,115 Castleton Drive,-117.71566979000,34.08558858000,Nursery,,Nursery Database,Verified,null,,,,Claremont,CA,91711
540,"Pegoji Nursery, Incorporated",15503 Roxford Street,-118.46981309000,34.31305211000,Nursery,,Nursery Database,Verified,null,,,,Sylmar,CA,91342
541,Pedro Perez-E-P. Nursery,11378 Gaviota Avenue,-118.48235541000,34.27742103000,Nursery,,Nursery Database,Verified,null,,,,Granada Hills,CA,91344
542,"Sakaida Nursery, Incorporated",6544 North Vista,-118.08387317000,34.11831781000,Nursery,,Nursery Database,Verified,null,,,,San Gabriel,CA,91775
543,Wilshire Blvd Temple Garden,3663 Wilshire Boulevard,-118.30491960000,34.06175835000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90010
544,"San Gabriel Nursery And Florists, Incorporated",632 South San Gabriel Boulevard,-118.09087645000,34.09445120000,Nursery,,Nursery Database,Verified,null,,,,San Gabriel,CA,91776
545,"San Gabriel Nursery And Florists, Incorporated",736 South San Gabriel Boulevard,-118.09087271000,34.09379995000,Nursery,,Nursery Database,Verified,null,,,,San Gabriel,CA,91776
546,Newmark High,134 Witmaer Street,-118.26128573000,34.06128197000,School Garden,High School,LA County,Verified,null,Mike Ulmer  562-256-6602,,,Los Angeles,CA,90026
547,Plumeria Alegria,5842 Candlewood St.,-118.11835942000,33.85359292000,Nursery,,Nursery Database,Verified,null,,,,Lakewood,CA,90713
548,Shima Nursery Wholesale Growers,8625 East Grand Avenue,-118.08104852000,34.09181571000,Nursery,,Nursery Database,Verified,null,,,,Rosemead,CA,91770
549,La Merced Elementary,215 E Avenida de La Merced,-118.09472191000,34.02365279000,School Garden,Elementary,LA County,Verified,null,Erika Remedios 323-394-0143,,,Montebello,CA,90640
550,"Sakaida Nursery, Incorporated",8626 East Grand Avenue,-118.08101750000,34.09176205000,Nursery,,Nursery Database,Verified,null,,,,Rosemead,CA,91770-1298
551,Salazar'S Nursery,9090 Laurel Canyon Blvd.,-118.40708248000,34.23516764000,Nursery,,Nursery Database,Verified,null,,,,Sun Valley,CA,91352
552,Walnut Grove,614 E. Vine Ave,-117.93294960000,34.05767320000,School Garden,Middle School,LA County,Verified,null,Janet Anderson 626-919-7018,,,West Covina,CA,91790
553,"Sakaida Nursery, Incorporated",Longden and North Burton Avenues,-118.08346701000,34.11625722000,Nursery,,Nursery Database,Verified,null,,,,San Gabriel,CA,91775
554,"Salco Growers, Incorporated",6236 Bellflower Boulevard,-118.12506883000,33.86833716000,Nursery,,Nursery Database,Verified,null,,,,Lakewood,CA,90713
555,Rosa Parks Elementary School,3900 Agnes Street,-118.20163866000,33.91712808000,School Garden,Elementary,LA County,Verified,null,Rachel Gorden 310-603-1401,,,Lynwood,CA,90262
556,"Pro Growers, Incorporated",8308 Scout Avenue,-118.15749694000,33.95478577000,Nursery,,Nursery Database,Verified,null,,,,Bell Gardens,CA,90201
557,Shima Nursery Wholesale Growers,8500 Marshall Street,-118.08370767000,34.07486588000,Nursery,,Nursery Database,Verified,null,,,,Rosemead,CA,91770
558,Rain Shadow Designs,16600 Runnymede St.,-118.49479919000,34.20619313000,Nursery,,Nursery Database,Verified,null,,,,Van Nuys,CA,91406
559,Plants And Fruit Trees By Ramos,80406 Pico Vista Road,-118.08446400000,33.97848199000,Nursery,,Nursery Database,Verified,null,,,,Pico Rivera,CA,90660
560,Monte Vista School,1615 West Eldred Ave,-117.94062805000,34.08165845000,School Garden,Elementary,LA County,Verified,null,Julie Serna,,,West Covina,CA,91790
561,Sahara Nursery,14848 East Avenue J,-117.86524918000,34.69006358000,Nursery,,Nursery Database,Verified,null,,,,Lancaster,CA,93535
562,"Plascencia Nursery, Incorporated",12920 Ramona Boulevard,-117.99012770000,34.07938206000,Nursery,,Nursery Database,Verified,null,,,,Baldwin Park,CA,91706
563,Ramirez Cactus Canteen And Trading Post,3656 Pearblossom Highway,-118.06375945000,34.54271267000,Nursery,,Nursery Database,Verified,null,,,,Palmdale,CA,93550
564,East Whittier Middle School,14421 Whittier Bl,-118.01716870000,33.95445131000,School Garden,Middle School,LA County,Verified,null,Gina Thieme,,,Whittier,CA,90605
565,Santa Catalina Island Conservancy,200 Middle Ranch Road,-118.47690674000,33.37508988000,Nursery,,Nursery Database,Verified,null,,,,Avalon,CA,90704
566,Rancho Foothill Nursery,3717 Fruit Street,-117.76173600000,34.11247143000,Nursery,,Nursery Database,Verified,null,,,,La Verne,CA,91750
567,Jefferson Elementary-Glendale,1540 Fifth Street,-118.28578902000,34.17027886000,School Garden,Elementary,LA County,Verified,null,Gagik Galfayan 818-243-4279 ggalfayan@gusd.net,,,Glendale,CA,91201
568,Rancho Santa Ana Botanic Garden,1500 North College Avenue,-117.71408280000,34.11116658000,Nursery,,Nursery Database,Verified,null,,,,Claremont,CA,91711-3157
569,Santy Orchids,3172 Marwick Avenue,-118.12241659000,33.81448038000,Nursery,,Nursery Database,Verified,null,,,,Long Beach,CA,90808
570,Saul Medrano Jimenez,585 Glenoaks Boulevard,-118.42625484000,34.28747228000,Nursery,,Nursery Database,Verified,null,,,,San Fernando,CA,91342
571,Senna Tree Company,11523 Mount Gleason,-118.30269785000,34.26349668000,Nursery,,Nursery Database,Verified,null,,,,Sunland,CA,91040
572,Shear Rock Farms,329 W. Elm Avenue,-118.30717022000,34.16465282000,Nursery,,Nursery Database,Verified,null,,,,Burbank,CA,91506
573,Shemesh Organic Farm,34342 Mulholland Hwy,-118.89851680000,34.08726344000,Nursery,,Nursery Database,Verified,null,,,,Malibu,CA,90265
574,Sofia'S Nursery,508 East Lemon Avenue,-117.99318952000,34.14706279000,Nursery,,Nursery Database,Verified,null,,,,Monrovia,CA,91016
575,"Temple Garden Center, Incorporated",11237 Lower Azusa Road,-118.02206135000,34.09170488000,Nursery,,Nursery Database,Verified,null,,,,El Monte,CA,91732
576,"Shinkle & Sons Greenhouses, Inc. Dba Petunia Patch",10150 Foothill Boulevard,-118.35006254000,34.27295298000,Nursery,,Nursery Database,Verified,null,,,,San Fernando,CA,91342
577,The Cook'S Garden,1033 Abbot Kinney Blvd.,-118.47140370000,33.99200779000,Nursery,,Nursery Database,Verified,null,,,,Venice,CA,90291
578,Shima Nursery Wholesale Growers,8527 Valley Boulevard,-118.08272013000,34.08052789000,Nursery,,Nursery Database,Verified,null,,,,Rosemead,CA,91770
579,"Rainforest Flora, Incorporated",19121 Hawthorne Boulevard,-118.35379904000,33.85797291000,Nursery,,Nursery Database,Verified,null,,,,Torrance,CA,90503
580,Castelar Early Education Center,840 Yale Street,-118.24021108000,34.06431667000,School Garden,Headstart,LA County,Verified,null,"Ms.Tam 213-624-6740, 213-617-1439",,,Los Angeles,CA,90012
581,Sofia'S Nursery,2137 East Huntington Drive,-117.95883810000,34.13981068000,Nursery,,Nursery Database,Verified,null,,,,Duarte,CA,91010
582,Stanford Nursery,1130 Stanford Street,-118.22441927000,33.89583501000,Nursery,,Nursery Database,Verified,null,,,,Compton,CA,90223
583,Succulents With Love,20263 Oxnard Street,-118.57535646000,34.17814722000,Nursery,,Nursery Database,Verified,null,,,,Woodland Hills,CA,91367
584,Sunland Water Gardens,9948 Sunland Boulevard,-118.34548883000,34.25206895000,Nursery,,Nursery Database,Verified,null,,,,Sunland,CA,91040
585,Sunnyslope Garden Nursery Inc,8638 Huntington Drive,-118.08064551000,34.12937369000,Nursery,,Nursery Database,Verified,null,,,,San Gabriel,CA,91775
586,Sunshine Growers,16411 Wedgeworth Avenue,-117.94929012000,33.99760198000,Nursery,,Nursery Database,Verified,null,,,,Hacienda,CA,91745
587,Sunshine Nursery,8500 Dorothy Street,-118.08359742000,34.06773613000,Nursery,,Nursery Database,Verified,null,,,,Rosemead,CA,91770
588,Suthum Chantasirivisal,22500 Soledad Canyon Road,-118.52613303000,34.41590722000,Nursery,,Nursery Database,Verified,null,,,,Saugus,CA,91350
589,"T.Y. Nursery, Incorporated",190th And Anza,-118.36547954000,33.85827235000,Nursery,,Nursery Database,Verified,null,,,,Torrance,CA,90503
590,Tabuchi Nursery,2001 Sawtelle Boulevard,-118.44361187000,34.04084076000,Nursery,,Nursery Database,Verified,null,,,,Los Angeles,CA,90025
591,The Growing Experience,1000 Via Wanda Avenue,-118.17551173000,33.86278120000,Nursery,,Nursery Database,Verified,null,,,,Long Beach,CA,90805
592,"Tierra Blanca, Incorporated",2800 Royal Oaks Drive,-117.94410195000,34.14451447000,Nursery,,Nursery Database,Verified,null,,,,Duarte,CA,91010
593,"Tierra Blanca, Incorporated",170 S. Kinneloa Ave,-118.08627485000,34.14346688000,Nursery,,Nursery Database,Verified,null,,,,Pasadena,CA,91107
594,"The Jungle Nursery, Inc",2007 S. Hughes Way,-118.39118885000,33.90887300000,Nursery,,Nursery Database,Verified,null,,,,El Segundo,CA,92458
595,The Nursery,18800 Erwin Street,-118.54282426000,34.18385349000,Nursery,,Nursery Database,Verified,null,,,,Tarzana,CA,91335
596,,1811 Parkway Dr. S,-118.02818447000,34.03948554000,Farm,,Certified Producers List,Verified,null,,,,El Monte,CA,91733
597,Soto Nursery,600 West Alondra Boulevard,-118.28579507000,33.88536988000,Nursery,,Nursery Database,Verified,null,,,,Gardena,CA,90248
598,Southern California Contractors,356 South 4th Ave.,-117.98945869000,34.03791996000,Nursery,,Nursery Database,Verified,null,,,,La Puente,CA,91746
599,Specialized Growers,8406 Pico Vista Road,-118.09024677000,33.95707451000,Nursery,,Nursery Database,Verified,null,,,,Pico Rivera,CA,90660
600,"Sperling Enterprises, Inc. Dba Sperling Nursery",24460 Calabasas Road,-118.66017488000,34.15031343000,Nursery,,Nursery Database,Verified,null,,,,Calabasas,CA,91302
601,Tropical Gardens,11428 South Shoemaker Avenue,-118.05519809000,33.92774302000,Nursery,,Nursery Database,Verified,null,,,,Whittier,CA,90605
602,"Ultra Greens, Incorporated",13102 Maclay,-118.41892068000,34.29963115000,Nursery,,Nursery Database,Verified,null,,,,Sylmar,CA,91342
603,U.V.A. Nursery,19033 Anelo Avenue,-118.28280558000,33.85721524000,Nursery,,Nursery Database,Verified,null,,,,Carson,CA,90248
604,United Plant Growers,5150 Knoxville Avenue,-118.10419337000,33.85143103000,Nursery,,Nursery Database,Verified,null,,,,Lakewood,CA,90713
605,United Plant Growers,3655 Caspian Avenue,-118.21277068000,33.82293366000,Nursery,,Nursery Database,Verified,null,,,,Long Beach,CA,90810
606,Valley Sod Farms,16405 Chase Street,-118.49130962000,34.22482747000,Nursery,,Nursery Database,Verified,null,,,,North Hills,CA,91343
607,"Valley Crest Tree Company, Incorporated",9500 Foothill Boulevard,-118.33608795000,34.26788646000,Nursery,,Nursery Database,Verified,null,,,,Sunland,CA,91040
608,Valley Sod Farms,16500 Roscoe,-118.49498143000,34.22126304000,Nursery,,Nursery Database,Verified,null,,,,North Hills,CA,91343
609,Vargas Nursery,17000 Passage Avenue,-118.14845590000,33.87972191000,Nursery,,Nursery Database,Verified,null,,,,Bellflower,CA,90706
610,Vasquez Nursery,1270 Highland Ave,-117.96660038000,34.13875196000,Nursery,,Nursery Database,Verified,null,,,,Duarte,CA,91009
611,Violet Perfection,1420 Oxford Avenue,-117.72371072000,34.11021370000,Nursery,,Nursery Database,Verified,null,,,,Claremont,CA,91711
612,West Covina Wholesale Nursery,2061 Wright Avenue Suite A2,-117.77302866000,34.09507629000,Nursery,,Nursery Database,Verified,null,,,,La Verne,CA,91750
613,West Covina Wholesale Nursery,West of Fairplex Dr. on Puddingstone Dr.,-117.77301209000,34.11859796000,Nursery,,Nursery Database,Verified,null,,,,La Verne,CA,91750
614,West Covina Wholesale Nursery,2820 Amherst,-117.75238767000,34.11613680000,Nursery,,Nursery Database,Verified,null,,,,La Verne,CA,91750
615,West Covina Wholesale Nursery,5815 Burton,-118.09338192000,34.08810813000,Nursery,,Nursery Database,Verified,null,,,,San Gabriel,CA,91776
616,Tierra Eagle Canyon Nursery,41007 12th Street West,-118.15215671000,34.62770329000,Nursery,,Nursery Database,Verified,null,,,,Palmdale,CA,93551
617,Tops Nursery,18809 Calvert Street,-118.54271956000,34.18183842000,Nursery,,Nursery Database,Verified,null,,,,Reseda,CA,91335
618,Torrance Wholesale Nursery,18901 Ermanita Avenue,-118.33252822000,33.85905015000,Nursery,,Nursery Database,Verified,null,,,,Torrance,CA,90504
619,Two Dog Organic Nursery,914 South Cloverdale Avenue,-118.34765923000,34.05846925000,Nursery,,Nursery Database,Verified,null,,,,Los Angeles,CA,90036
620,Wilson Elementary,8317 Sheffield Rd,-118.08852930000,34.11713645000,School Garden,Elementary,LA County,Verified,null,Jeannine McGuigan,,,San Gabriel,CA,91775
621,Aldama Elementary,632 North Avenue 50,-118.20577484000,34.10988719000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90042
622,All Peoples Christian Center High,822 E. 20th Street,-118.25662160000,34.02607478000,School Garden,High School,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90011
623,Longfellow Elementary,6005 S. Magnolia Ave,-118.05034154000,33.98820214000,School Garden,Elementary,LA County,Verified,null,Adriana Vigil 562-298-2706,,,Whittier,CA,90807
624,Highland Elementary,430 Venice Way,-118.36281314000,33.97273890000,School Garden,Elementary,LA County,Verified,null,Dr. Beasley,,,Inglewood,CA,90302
625,Annalee Ave Elementary,19410 South Annalee Avenue,-118.25290873000,33.85480307000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Carson,CA,90746
626,Evergreen High School,13101 Dronfield Street,-118.43880884000,34.30900869000,School Garden,High School,LA County,Verified,null,Robinson Acosta,,,Sylmar,CA,91342
627,Annandale Elementary,6125 Poppy Peak Drive,-118.18646660000,34.12843777000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90042
628,Vanguard Learning Center,13305 San Pedro Street,-118.26968739000,33.91149780000,School Garden,Middle School,LA County,Verified,null,Principal,,,Willowbrook,CA,90061
629,Marshall Middle School,5860 East Wardlow Road,-118.11751843000,33.81872157000,School Garden,Middle School,LA County,Verified,null,John Nhan 562-429-7013 x2231,,,Long Beach,CA,90808
630,Aveson Charter & Elementary,1919 E. Pinecrest,-118.11185526000,34.19161856000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Altadena,CA,91001
631,El Portal Elementary,200 North Nada Street,-117.96609230000,33.93379921000,School Garden,Elementary,LA County,Rejected,null,Kim Likert 562-902-4211,,,La Habra,CA,90631
632,Balboa Elementary,17020 Labrador St,-118.50319144000,34.24910009000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Northridge,CA,91367
633,Mountainview Elementary,22201 West Cypress Place,-118.52261613000,34.47119558000,School Garden,Elementary,LA County,Verified,null,,,,Saugus,CA,91390
634,Willenberg Ctc,1300 W. 7th Street,-118.30389166000,33.73793934000,Nursery,,Nursery Database,Verified,null,,,,San Pedro,CA,90732
635,Willenberg Ctc,308 Weymouth Avenue,-118.30996285000,33.74193931000,Nursery,,Nursery Database,Verified,null,,,,San Pedro,CA,90732
636,"Zuma Canyon Orchids, Incorporated",5949 Bonsall Drive,-118.81286271000,34.02613888000,Nursery,,Nursery Database,Verified,null,,,,Malibu,CA,90265
637,Aeolian Elementary,11600 Aeolian St,-118.06787956000,33.96621365000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Whittier,CA,90606
638,Billy Mitchell Elementary,14429 Condon Avenue,-118.35952925000,33.90059921000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Lawndale,CA,90260
639,Optimal Christian Academy,1300 East Palmer Street,-118.20911965000,33.89830344000,School Garden,Middle School,LA County,Verified,null,Mark Mosby,,,Compton,CA,90221
640,Macy Intermediate,2101 South Lupine Avenue,-118.12453240000,34.04041140000,School Garden,Middle School,LA County,Verified,null,Michael Lopez (323)-724-9513,,,Monterey Park,CA,91755
641,Blair Middle & High,1201 S. Marengo Ave.,-118.14580944000,34.12550389000,School Garden,"Middle School, High School",2015 Master Gardeners List,Verified,null,,,,Pasadena,CA,91106
642,Laguna Nueva,6350 Garifield,-118.14626672000,33.97470795000,School Garden,Elementary,LA County,Verified,null,,,,Commence,CA,90040
643,Park Elementary,301 North Marengo Ave,-118.14208167000,34.09533113000,School Garden,Elementary,Site Survey,Verified,null,,,,Alhambra,CA,91801
644,Brentwood Science Magnet Elementary,740 Gretna Greenway,-118.48126053000,34.06808519000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90049
645,Captain Raymond Collins School (Captain Ray'S Corral),6125 Coke Avenue,-118.14717944000,33.86626648000,School Garden,Elementary,Site Survey,Verified,null,,,,Long Beach,CA,90805
646,Whittier Christian Newlin,6548 South Newling,-118.04963934000,34.01079265000,School Garden,Elementary,LA County,Verified,null,Christina Mondolo,,,Whittier,CA,90601
647,Puc Excel Charter Academy,1855 North Main Street,-118.22025427000,34.06641661000,School Garden,K-8,LA County,Verified,null,Elizabeth,,,Los Angeles,CA,90031
648,Thomas Starr King Middle School,4201 Fountain Avenue,-118.28081897000,34.09582768000,School Garden,Middle,Site Survey,Verified,null,,,,Los Angeles,CA,90029
649,Burbank Community Day,241 East Santa Anita Avenue,-118.30407926000,34.17868219000,School Garden,"Middle School, High School",2015 Master Gardeners List,Verified,null,,,,Burbank,CA,91502
650,Balboa Gifted/ High Ability Magnet School,17020 Labrador St.,-118.50319144000,34.24910009000,School Garden,Elementary,Site Survey,Verified,null,,,,Northridge,CA,91325
651,Calvert Charter,19850 Delano St,-118.56513951000,34.18237340000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Woodland Hills,CA,91367
652,Inglewood High Continuation,10500 South Yukon Avenue,-118.36059008000,33.95773506000,School Garden,High School,LA County,Verified,null,Chris Wade,,,Inglewood,CA,90301
653,Grandview Middle School,795 North Grandview Lane,-117.92215599000,34.02983669000,School Garden,Middle School,LA County,Verified,null,Pricilla,,,Valinda,CA,91744
654,Bethune Middle,155 West 69th St.,-118.27605899000,33.97738750000,School Garden,Middle School,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90003
655,Richland Avenue Elementary School,11562 Richland Avenue,-118.44014561000,34.02869487000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90064
656,6Th Avenue Elementary School,3109 6th Ave.,-118.32363203000,34.02662024000,School Garden,Elementary,EnrichLA,Verified,null,Adrian┬áFine,,,Los Angeles,CA,90018
657,Community Magnet Charter School,11301 Bellagio Road,-118.46238028000,34.08176582000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90049
658,Castle Heights Elementary,9755 Cattaraugus Avenue,-118.39837685000,34.03735818000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90034
659,Carthay School Of Environmental Studies Magnet,6351 W. Olmpic Blvd.,-118.36922719000,34.05883756000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90048
660,Center Street Elementary,700 Center Street,-118.40484260000,33.92515060000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,El Segundo,CA,90245
661,Atwater Avenue Elementary School,3271 Silver Lake Blvd.,-118.25369848000,34.11468347000,School Garden,Elementary,EnrichLA,Verified,null,,,,Los Angeles,CA,90039
662,Weizmann Day School,1434 N. Altadena Drive,-118.12034715000,34.19057650000,School Garden,Elementary,Site Survey,Verified,null,,,,Altadena,CA,91001
663,Sch Central High,11965 Allin St.,-118.41293770000,33.99168377000,School Garden,High School,2015 Master Gardeners List,Verified,null,,,,Mar Vista Gardens,CA,90230
664,Bryson Elementary School,4470 Missouri Ave.,-118.19266251000,33.94498370000,School Garden,Elementary,EnrichLA,Verified,null,April┬áDiedrich,,,South Gate,CA,90280
665,John Adams Middle School,2425 16th street,-118.46994913000,34.01278202000,School Garden,Middle,Site Survey,Verified,null,,,,Santa Monica,CA,90405
666,Charnock Road Elementary,11133 Charnock Road,-118.41955319000,34.01729492000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90034
667,La Petite Academy,1709 E Palmdale Blvd,-118.09805955000,34.57968764000,School Garden,Preschool/Headstart,Site Survey,Verified,null,,,,Palmdale,CA,93550
668,Calvert Street Elementary School,19850 Delano St,-118.56513951000,34.18237340000,School Garden,Elementary,EnrichLA,Verified,null,,,,Woodland Hills,CA,91367
669,Gregg Anderson Academy,5151 West Avenue N-8,-118.22160468000,34.62361534000,School Garden,Elementary,Site Survey,Verified,null,,,,Palmdale,CA,93551
670,Captain Ray Collins Elementary,6125 Coke Avenue,-118.14717944000,33.86626648000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Long Beach,CA,90805
671,Monroe Elementary,402 West Colorado Blvd.,-118.00764824000,34.14578491000,School Garden,Elementary,LA County,Verified,null,,,,Monrovia,CA,91016
672,Larchmont Charter School-Hollygrove,815 N El Centro,-118.32446780000,34.08568313000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90038
673,Carthay Center Elementary,6351 W Olympic Blvd,-118.36922719000,34.05883756000,School Garden,Elementary,2015 Master Gardeners List,Verified,null,,,,Los Angeles,CA,90048
674,Delevan Drive Elementary School,4168 W. Ave 42,-118.22735772000,34.12714754000,School Garden,Elementary,EnrichLA,Verified,null,,,,Los Angeles,CA,90065
675,Westside Global Awareness Magnet,104 Anchorage st,-118.46499298000,33.97928394000,School Garden,Elementary,Site Survey,Verified,null,,,,marina del rey,CA,90292
676,Dominguez High School,15301 S. San Jose Ave.,-118.18172325000,33.89416217000,School Garden,High School,EnrichLA,Verified,null,,,,Compton,CA,90221
677,Marguerita School,Marguerita Ave.,-118.13835573000,34.09779885000,School Garden,Elementary,Site Survey,Verified,null,,,,Alhambra,CA,91801
678,Eagle Rock Elementary,2057 Fair Park Ave,-118.21277473000,34.13568731000,School Garden,Elementary,EnrichLA,Verified,null,Stephanie┬áLeach,,,Los Angeles,CA,90041
679,Marquez Charter School,16821Marquez Avenue,-118.53548506000,34.04620089000,School Garden,Elementary,Site Survey,Verified,null,,,,Pacific Palisades,CA,90272
